Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filenam
Settlement,Kuwait City (Capital of Kuwait),,47.97431203,29.3789048,742.5295449121094,,,,,,,Capital Cities of the World
Settlement,Bishkek (Capital of Kyrgyzstan),,74.56340093,42.87809101,-864.1958638391113,,,,,,,Capital Cities of the World
Settlement,Vientiane (Capital of Laos),,17.98598077,102.636577,553.3359734692381,,,,,,,Capital Cities of the World
Settlement,Riga (Capital of Latvia),,24.11323968,56.96594714,-19.290901536064148,,,,,,,Capital Cities of the World
Settlement,Beirut (Capital of Lebanon),,35.50271717,33.89491014,-1920.189105427246,,,,,,,Capital Cities of the World
Settlement,Maseru (Capital of Lesotho),,27.48852777,-29.31434631,-17104.8900240625,,,,,,,Capital Cities of the World
Settlement,Monrovia (Capital of Liberia),,-10.80641847,6.313861017,-17230.97168,,,,,,,Capital Cities of the World
Settlement,Tripoli (Capital of Libya),,13.18731562,32.88888907,1330.2082076928714,,,,,,,Capital Cities of the World
Settlement,Vaduz (Capital of Liechtenstein),,9.51888703,47.14123513,2522.5854914941406,,,,,,,Capital Cities of the World
Settlement,Vilnius (Capital of Lithuania),,25.2737494,54.6865293,-65.6168,,,,,,,Capital Cities of the World
Settlement,Luxembourg (Capital of Luxembourg),,6.14750748,49.60572623,-3502.800920893556,,,,,,,Capital Cities of the World
Settlement,Antananarivo (Capital of Madagascar),,47.53326696,-18.92002103,-14366.322574121094,,,,,,,Capital Cities of the World
Settlement,Lilongwe (Capital of Malawi),,33.77167255,-13.98618899,-14687.683094882812,,,,,,,Capital Cities of the World
Settlement,Kuala Lumpur (Capital of Malaysia),,3.149809777,101.6941823,98.4730902216339,,,,,,,Capital Cities of the World
Settlement,Male (Capital of Maldives),,73.5090672,4.174732496,-9208.490461123047,,,,,,,Capital Cities of the World
Settlement,Bamako (Capital of Mali),,-7.999817272,12.63908749,-1998.5538030859375,,,,,,,Capital Cities of the World
Settlement,Valletta (Capital of Malta),,14.51340198,35.89927962,1648.052498597412,,,,,,,Capital Cities of the World
Settlement,Majuro (Capital of Marshall Islands),,7.118691578,171.1868236,-9.716786266241074,,,,,,,Capital Cities of the World
Settlement,Nouakchott (Capital of Mauritania),,-15.95695653,18.07693341,4055.136662685547,,,,,,,Capital Cities of the World
Settlement,Port Louis (Capital of Mauritius),,57.50119434,-20.16103846,-4625.533845190431,,,,,,,Capital Cities of the World
Settlement,Mexico City (Capital of Mexico),,19.43085154,-99.14451674,7314.292360810547,,,,,,,Capital Cities of the World
Settlement,Palikir (Capital of Micronesia),,6.923353508,158.1588222,272.1453926486206,,,,,,,Capital Cities of the World
Settlement,Chi?in?u (Capital of Moldova),,28.8627445,47.0094543,913.1426365014651,,,,,,,Capital Cities of the World
Settlement,Monaco (Capital of Monaco),,7.421409096,43.73767313,2635.3998101391603,,,,,,,Capital Cities of the World
Settlement,Ulaanbaatar (Capital of Mongolia),,47.92534853,106.9076358,4265.596621386719,,,,,,,Capital Cities of the World
Settlement,Podgorica (Capital of Montenegro),,19.26106907,42.43169767,5745.933095820313,,,,,,,Capital Cities of the World
Settlement,Rabat (Capital of Morocco),,-6.851410785,34.01242635,4678.947217988281,,,,,,,Capital Cities of the World
Settlement,Maputo (Capital of Mozambique),,32.57565974,-25.96752647,-17256.862762070312,,,,,,,Capital Cities of the World
Settlement,Naypyidaw (Capital of Myanmar),,19.76299193,96.07966629,500.88914086120593,,,,,,,Capital Cities of the World
Settlement,Windhoek (Capital of Namibia),,17.08128307,-22.56465273,-10579.806288408203,,,,,,,Capital Cities of the World
Settlement,Yaren (Capital of Nauru),,-0.544734516,166.9155211,14.58720162530899,,,,,,,Capital Cities of the World
Settlement,Kathmandu (Capital of Nepal),,85.32323518,27.71244623,-11664.275294824218,,,,,,,Capital Cities of the World
Settlement,Amsterdam (Capital of Netherlands),,4.899899406,52.36534802,-16660.347417871093,,,,,,,Capital Cities of the World
Settlement,Wellington (Capital of New Zealand),,-41.29441622,174.7780088,22.96588,,,,,,,Capital Cities of the World
Settlement,Managua (Capital of Nicaragua),,-86.24132068,12.11817091,8851.749573261719,,,,,,,Capital Cities of the World
Settlement,Niamey (Capital of Niger),,2.122078903,13.51140633,1835.1525921484374,,,,,,,Capital Cities of the World
Settlement,Abuja (Capital of Nigeria),,7.499895562,9.055393261,497.6047965460206,,,,,,,Capital Cities of the World
Settlement,Pyongyang (Capital of North Korea),,39.04504022,125.7629072,240.9210432357788,,,,,,,Capital Cities of the World
Settlement,Skopje (Capital of North Macedonia),,21.42325132,42.0008201,3760.2615558496095,,,,,,,Capital Cities of the World
Settlement,Oslo (Capital of Norway),,10.74666151,59.91262527,-13288.996763779296,,,,,,,Capital Cities of the World
Settlement,Muscat (Capital of Oman),,58.375154,23.59780847,-48.62698825740813,,,,,,,Capital Cities of the World
Settlement,Islamabad (Capital of Pakistan),,73.04095399,33.70233598,-718.6045338458252,,,,,,,Capital Cities of the World
Settlement,Ngerulmud (Capital of Palau),,7.500341615,134.624233,268.17405237213137,,,,,,,Capital Cities of the World
Settlement,Ramallah (Capital of Palestine),,35.2040084,31.90375164,-8040.605937509766,,,,,,,Capital Cities of the World
Settlement,Panama City (Capital of Panama),,-79.53271289,8.989031495,9201.727733554688,,,,,,,Capital Cities of the World
Settlement,Port Moresby (Capital of Papua New Guinea),,-9.445622107,147.1805422,262.9053645523071,,,,,,,Capital Cities of the World
Settlement,AsunciÃ³n (Capital of Paraguay),,-57.57267298,-25.26193296,-12435.030796953124,,,,,,,Capital Cities of the World
Settlement,Lima (Capital of Peru),,-77.04697796,-12.04803168,6867.229851630859,,,,,,,Capital Cities of the World
Settlement,Manila (Capital of Philippines),,14.59931242,120.983991,13.117437081565857,,,,,,,Capital Cities of the World
Settlement,Warsaw (Capital of Poland),,21.01674235,52.23324661,414.0610714746094,,,,,,,Capital Cities of the World
Settlement,Lisbon (Capital of Portugal),,-9.143607384,38.72229914,882.4005809814453,,,,,,,Capital Cities of the World
Settlement,Doha (Capital of Qatar),,51.5280869,25.29002588,547.90028,,,,,,,Capital Cities of the World
Settlement,Bucharest (Capital of Romania),,26.1063911,44.4277588,2244.74716361084,,,,,,,Capital Cities of the World
Settlement,Moscow (Capital of Russia),,37.60421193,55.7573497,2415.5649072070314,,,,,,,Capital Cities of the World
Settlement,Kigali (Capital of Rwanda),,30.06294428,-1.946961432,1685.1825202075195,,,,,,,Capital Cities of the World
Settlement,Basseterre (Capital of Saint Kitts and Nevis),,-62.71795589,17.30252174,-16544.691399980467,,,,,,,Capital Cities of the World
Settlement,Castries (Capital of Saint Lucia),,-60.9892116,14.01084005,-17375.80762982422,,,,,,,Capital Cities of the World
Settlement,Kingstown (Capital of Saint Vincent and the Grenadines),,-61.22782048,13.15840415,-16708.22397267578,,,,,,,Capital Cities of the World
Settlement,Apia (Capital of Samoa),,-13.83191737,-171.7679304,31.451763824119567,,,,,,,Capital Cities of the World
Settlement,San Marino (Capital of San Marino),,12.45687037,43.93594035,-116.79893777297974,,,,,,,Capital Cities of the World
Settlement,SÃ£o TomÃ© (Capital of SÃ£o TomÃ© and PrÃ­ncipe),,6.728781037,0.336975685,462.51774062744124,,,,,,,Capital Cities of the World
Settlement,Riyadh (Capital of Saudi Arabia),,46.67841344,24.72222028,1318.769121694336,,,,,,,Capital Cities of the World
Settlement,Dakar (Capital of Senegal),,-17.46694658,14.71663487,3641.7324,,,,,,,Capital Cities of the World
Settlement,Belgrade (Capital of Serbia),,20.45209685,44.81263867,2242.004185930176,,,,,,,Capital Cities of the World
Settlement,Victoria (Capital of Seychelles),,55.45225579,-4.621166943,58.06239131187438,,,,,,,Capital Cities of the World
Settlement,Freetown (Capital of Sierra Leone),,-13.23678469,8.486457673,-15281.52474671875,,,,,,,Capital Cities of the World
Settlement,Singapore (Capital of Singapore),,1.292716266,103.8461331,119.96820288055417,,,,,,,Capital Cities of the World
Settlement,Bratislava (Capital of Slovakia),,17.10738329,48.14749865,2512.4532146899414,,,,,,,Capital Cities of the World
Settlement,Ljubljana (Capital of Slovenia),,14.50611881,46.05497492,4837.938198203125,,,,,,,Capital Cities of the World
Settlement,Honiara (Capital of Solomon Islands),,-9.430871452,159.9573122,12.085930173501968,,,,,,,Capital Cities of the World
Settlement,Mogadishu (Capital of Somalia),,45.33832375,2.038198019,1957.9267752905273,,,,,,,Capital Cities of the World
Settlement,Pretoria (Capital of South Africa),,28.18995486,-25.76280956,-17409.38818064453,,,,,,,Capital Cities of the World
Settlement,Seoul (Capital of South Korea),,37.55591231,126.9946204,204.1009157267761,,,,,,,Capital Cities of the World
Settlement,Juba (Capital of South Sudan),,31.58303077,4.854016859,645.4114044146728,,,,,,,Capital Cities of the World
Settlement,Madrid (Capital of Spain),,-3.690321431,40.41574704,-3223.950346538086,,,,,,,Capital Cities of the World
Settlement,Sri Jayawardenepura Kotte (Capital of Sri Lanka),,79.91698009,6.886831034,-2595.5008789160156,,,,,,,Capital Cities of the World
Settlement,Khartoum (Capital of Sudan),,32.5359003,15.59850587,-1002.0249855114746,,,,,,,Capital Cities of the World
Settlement,Paramaribo (Capital of Suriname),,-55.20221428,5.851390256,-8321.546285195313,,,,,,,Capital Cities of the World
Settlement,Stockholm (Capital of Sweden),,18.05608605,59.33244866,-11853.67492,,,,,,,Capital Cities of the World
Settlement,Bern (Capital of Switzerland),,7.44795682,46.94742656,1634.3356077282715,,,,,,,Capital Cities of the World
Settlement,Damascus (Capital of Syria),,36.27720096,33.51721811,842.8956349084473,,,,,,,Capital Cities of the World
Settlement,Taipei (Capital of Taiwan),,25.02916609,121.570575,72.01291988059998,,,,,,,Capital Cities of the World
Settlement,Dushanbe (Capital of Tajikistan),,68.7857708,38.55830734,-447.74049404479973,,,,,,,Capital Cities of the World
Settlement,Dodoma (Capital of Tanzania),,35.74637443,-6.181814074,-488.47250111084,,,,,,,Capital Cities of the World
Settlement,Bangkok (Capital of Thailand),,13.77308521,100.5079059,9.014021668815612,,,,,,,Capital Cities of the World
Settlement,Dili (Capital of Timor-Leste),,-8.556240932,125.5801117,23.73388039701462,,,,,,,Capital Cities of the World
Settlement,LomÃ© (Capital of Togo),,1.217166755,6.132468852,-10925.777114101562,,,,,,,Capital Cities of the World
Settlement,Nuku?alofa (Capital of Tonga),,-21.13551283,-175.2006179,20.744876323928832,,,,,,,Capital Cities of the World
Settlement,Port of Spain (Capital of Trinidad and Tobago),,-61.51031317,10.66057711,-17587.67812544922,,,,,,,Capital Cities of the World
Settlement,Tunis (Capital of Tunisia),,10.18266072,36.81131795,4533.942260048828,,,,,,,Capital Cities of the World
Settlement,Ankara (Capital of Turkey),,32.86305,39.93410789,2397.2197170874024,,,,,,,Capital Cities of the World
Settlement,Ashgabat (Capital of Turkmenistan),,58.31618908,37.95796395,318.24148,,,,,,,Capital Cities of the World
Settlement,Funafuti (Capital of Tuvalu),,-8.517240258,179.1209985,-96.44341589698793,,,,,,,Capital Cities of the World
Settlement,Kampala (Capital of Uganda),,32.57976726,0.315084926,2742.1758933496094,,,,,,,Capital Cities of the World
Settlement,Kyiv (Capital of Ukraine),,30.51651622,50.45454438,1411.0199185839845,,,,,,,Capital Cities of the World
Settlement,Abu Dhabi (Capital of United Arab Emirates),,54.40206351,24.45811351,472.3165067492675,,,,,,,Capital Cities of the World
