Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filenam
Mountain,Acamarachi,,-23.292,-67.618,19688.47142542969,,,,,,,Volcanoes
Mountain,Colachi,,-23.236,-67.645,17623.136188222656,,,,,,,Volcanoes
Mountain,Purico Complex,,-23,-67.75,17253.8863,,,,,,,Volcanoes
Mountain,Guayaques,,-22.895,-67.566,17413.047086191407,,,,,,,Volcanoes
Mountain,Licancabur,,-22.83,-67.88,18631.48506091797,,,,,,,Volcanoes
Mountain,Sairecabur,,-22.719,-67.891,19513.181975410156,,,,,,,Volcanoes
Mountain,Putana,,-22.557,-67.853,19275.851328359375,,,,,,,Volcanoes
Mountain,Hunter Island,,-22.4,172.05,0,,,,,,,Volcanoes
Mountain,Matthew Island,,-22.33,171.32,-161.5992921,,,,,,,Volcanoes
Mountain,San Pedro-San Pablo,,-21.888,-68.391,20110.27242779297,,,,,,,Volcanoes
Mountain,Unnamed,,-21.338,-175.65,-221.8454287,,,,,,,Volcanoes
Mountain,Unnamed,,-21.15,-175.75,-835.8967666,,,,,,,Volcanoes
Mountain,Unnamed,,-21.07,-175.33,65.36149186561583,,,,,,,Volcanoes
Mountain,Gemini-Oscostar,,-20.957,170.13,-4578.739022,,,,,,,Volcanoes
Mountain,Olca-Paruma,,-20.939,-68.413,18682.15385,,,,,,,Volcanoes
Mountain,Unnamed,,-20.852,-175.55,-984.4272158,,,,,,,Volcanoes
Mountain,Pampa Luxsar,,-20.85,-68.2,16381.251741699218,,,,,,,Volcanoes
Mountain,Irruputuncu,,-20.73,-68.55,16463.817412402343,,,,,,,Volcanoes
Mountain,Hunga Tonga-Hunga Ha'apai,,-20.553,-175.384,-12.16115014,,,,,,,Volcanoes
Mountain,Trindade,,-20.514,-29.331,828.1446706896971,,,,,,,Volcanoes
Mountain,Fonuafo'ou,,-20.32,-175.42,0,,,,,,,Volcanoes
Mountain,Aneityum,,-20.2,169.78,1381.5853731213379,,,,,,,Volcanoes
Mountain,Vakinankaratra,,-19.85,46.942,5095.767687363281,,,,,,,Volcanoes
Mountain,Jatun Mundo Quri Warani,,-19.78,-66.48,17722.609078339843,,,,,,,Volcanoes
Mountain,Tofua,,-19.75,-175.07,98.4252,,,,,,,Volcanoes
Mountain,Kao,,-19.668,-175.016,3291.2360015527343,,,,,,,Volcanoes
Mountain,Yasur,,-19.532,169.447,1139.1309166528317,,,,,,,Volcanoes
Mountain,Lateiki,,-19.18,-174.87,-2.285096467,,,,,,,Volcanoes
Mountain,Isluga,,-19.15,-68.83,17814.275555703123,,,,,,,Volcanoes
Mountain,Tata Sabaya,,-19.13,-68.53,16398.323964296877,,,,,,,Volcanoes
Mountain,Nabukelevu,,-19.118,177.982,2589.1638755810545,,,,,,,Volcanoes
Mountain,Itasy Volcanic Field,,-19.033,46.7,4065.2258864746095,,,,,,,Volcanoes
Mountain,Home Reef,,-18.992,-174.775,-1.605921171,,,,,,,Volcanoes
Mountain,Late,,-18.806,-174.65,1459.6431928930663,,,,,,,Volcanoes
Mountain,Traitor's Head,,-18.754,169.238,2236.9275345825195,,,,,,,Volcanoes
Mountain,Tambo Quemado,,-18.62,-68.75,13553.48325,,,,,,,Volcanoes
Mountain,Southern EPR-Segment I,,-18.53,-113.42,-8608.697481,,,,,,,Volcanoes
Mountain,Guallatiri,,-18.42,-69.092,19799.819738847655,,,,,,,Volcanoes
